"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
516012,Tirumangalam,Madurai,34601,34360,7300,4.7,17464,17137,1019,4269,2228,2041,1092,2341,6.8,1127,1214,928,12,0,5,7,714,23734,78.2,13297,10437,1274,11072,32,8835,2237,3949,618,1.8,58,560,104,22911,66.2,8571,14340,598,1168,10.5,971,197,4929,3138,28.3,2161,977,2212,6773,61.2,5710,1063,5372,693,6.3,584,109,5358,356,3.2,275,81,3395,112,1,105,7,15000,7,0.1,7,0,0,205,1.9,37,168,220,2412,7,1634,778,2100,514,4.6,483,31,15581,2840,25.7,2666,174,15322,736,6.6,715,21,34048,3197,28.9,2329,868,2683
516009,Usilampatti,Madurai,26413,19085,5296,5,13644,12769,1069,3180,1679,1501,1119,2134,8.1,1068,1066,1002,0,0,0,0,0,17590,75.7,10169,7421,1370,8608,32.6,6538,2070,3158,113,0.4,10,103,97,17692,67,7096,10596,670,3519,40.9,2289,1230,1861,883,10.3,800,83,9639,4207,48.9,3449,758,4550,1048,12.2,857,191,4487,2422,28.1,1387,1035,1340,48,0.6,45,3,15000,1,0,0,1,0,29,0.3,18,11,1636,768,2.9,708,60,11800,85,1,74,11,6727,1692,19.7,1586,106,14962,438,5.1,432,6,72000,2077,24.1,1431,646,2215
516006,Periyakulam,Madurai,46744,222590,9770,4.8,23756,22988,1033,5763,3013,2750,1096,5879,12.6,2997,2882,1040,41,0.1,21,20,1050,31892,77.8,17998,13894,1295,15285,32.7,12543,2742,4574,860,1.8,58,802,72,30599,65.5,11155,19444,574,7248,47.4,5466,1782,3067,1172,7.7,1086,86,12628,6867,44.9,5993,874,6857,2437,15.9,2301,136,16919,4766,31.2,3125,1641,1904,43,0.3,38,5,7600,2,0,2,0,0,70,0.5,27,43,628,888,1.9,850,38,22368,212,1.4,207,5,41400,2656,17.4,2528,128,19750,1759,11.5,1746,13,134308,2452,16,1719,733,2345
516008,Andipatti - Jakkampa,Madurai,19153,55037,4069,4.7,9743,9410,1035,2510,1268,1242,1021,2387,12.5,1214,1173,1035,0,0,0,0,0,11738,70.5,7044,4694,1501,6916,36.1,5169,1747,2959,1152,6,109,1043,105,11085,57.9,4465,6620,674,1847,26.7,1283,564,2275,2372,34.3,1526,846,1804,2701,39.1,2364,337,7015,311,4.5,256,55,4655,1522,22,1013,509,1990,10,0.1,10,0,0,4,0.1,4,0,0,970,14,376,594,633,1316,6.9,1064,252,4222,82,1.2,82,0,0,1200,17.4,1156,44,26273,200,2.9,196,4,49000,1301,18.8,1012,289,3502
516007,Theni Allinagaram,Madurai,66050,30105,14615,4.5,34039,32011,1063,8594,4480,4114,1089,8762,13.3,4498,4264,1055,159,0.2,84,75,1120,41778,72.7,24195,17583,1376,23709,35.9,18556,5153,3601,701,1.1,35,666,53,41640,63,15448,26192,590,9761,41.2,6686,3075,2174,4230,17.8,3269,961,3402,9728,41,8611,1117,7709,1208,5.1,1078,130,8292,8445,35.6,5509,2936,1876,98,0.4,89,9,9889,10,0,10,0,0,132,0.6,96,36,2667,3542,5.4,2646,896,2953,546,2.3,517,29,17828,5607,23.6,5324,283,18813,979,4.1,963,16,60188,3142,13.3,2324,818,2841
516001,Bodinayakanur,Madurai,66500,76087,14475,4.6,33832,32668,1036,8035,4175,3860,1082,4900,7.4,2442,2458,993,23,0,10,13,769,40595,69.4,23913,16682,1433,25910,39,19254,6656,2893,352,0.5,18,334,54,40238,60.5,14560,25678,567,18337,70.8,12571,5766,2180,1354,5.2,1208,146,8274,6240,24.1,5493,747,7353,4085,15.8,3147,938,3355,14108,54.5,9286,4822,1926,123,0.5,120,3,40000,21,0.1,18,3,6000,96,0.4,71,25,2840,889,1.3,781,108,7231,348,1.3,338,10,33800,3357,13,3195,162,19722,496,1.9,486,10,48600,2387,9.2,1812,575,3151
516002,Chinnamanur,Madurai,35397,13640,7873,4.5,17976,17421,1032,4693,2415,2278,1060,4859,13.7,2441,2418,1010,0,0,0,0,0,21896,71.3,12707,9189,1383,12888,36.4,9819,3069,3199,268,0.8,29,239,121,22241,62.8,8128,14113,576,8215,63.7,5639,2576,2189,837,6.5,766,71,10789,3838,29.8,3416,422,8095,1406,10.9,1258,148,8500,6766,52.5,4340,2426,1789,41,0.3,39,2,19500,2,0,2,0,0,60,0.5,49,11,4455,634,1.8,585,49,11939,141,1.1,130,11,11818,1820,14.1,1766,54,32704,501,3.9,500,1,500000,1517,11.8,1150,367,3134
516003,Uttamapalaiyam,Madurai,22703,19062,4794,4.7,11565,11138,1038,2966,1493,1473,1014,2632,11.6,1332,1300,1025,0,0,0,0,0,14541,73.7,8361,6180,1353,7598,33.5,5885,1713,3435,684,3,5,679,7,14421,63.5,5675,8746,649,4605,60.6,3273,1332,2457,397,5.2,371,26,14269,2599,34.2,2243,356,6301,790,10.4,720,70,10286,3778,49.7,2517,1261,1996,34,0.4,34,0,0,3,0,2,1,2000,20,0.3,9,11,818,262,1.2,252,10,25200,112,1.5,108,4,27000,1099,14.5,1057,42,25167,189,2.5,189,0,0,1311,17.3,997,314,3175
516005,Gudalur,Madurai,36593,6602,9331,3.9,18526,18067,1025,4638,2501,2137,1170,2166,5.9,1130,1036,1091,105,0.3,54,51,1059,18073,56.6,11120,6953,1599,19483,53.2,11148,8335,1337,520,1.4,38,482,79,16590,45.3,7340,9250,794,16659,85.5,8801,7858,1120,677,3.5,543,134,4052,2210,11.3,1840,370,4973,2391,12.3,1703,688,2475,14126,72.5,6993,7133,980,79,0.4,69,10,6900,63,0.3,36,27,1333,42,0.2,22,20,1100,407,1.1,325,82,3963,165,0.8,160,5,32000,896,4.6,819,77,10636,118,0.6,115,3,38333,1196,6.1,906,290,3124
516004,Kambam,Madurai,52435,80918,12010,4.4,26507,25928,1022,7025,3562,3463,1029,3559,6.8,1793,1766,1015,21,0,12,9,1333,30776,67.8,18163,12613,1440,20481,39.1,14855,5626,2640,828,1.6,40,788,51,31126,59.4,11612,19514,595,13026,63.6,8254,4772,1730,1336,6.5,1242,94,13213,6121,29.9,5361,760,7054,1968,9.6,1654,314,5268,10919,53.3,6464,4455,1451,137,0.7,134,3,44667,2,0,2,0,0,91,0.4,59,32,1844,856,1.6,821,35,23457,387,1.9,360,27,13333,3256,15.9,3109,147,21150,718,3.5,716,2,358000,2147,10.5,1536,611,2514
516011,Othakadai,Madurai,8912,56405,1967,4.5,4559,4353,1047,1310,676,634,1066,464,5.2,237,227,1044,0,0,0,0,0,5959,78.4,3394,2565,1323,3251,36.5,2646,605,4374,64,0.7,4,60,67,5597,62.8,1909,3688,518,600,18.5,387,213,1817,1419,43.6,1194,225,5307,1242,38.2,1074,168,6393,117,3.6,115,2,57500,460,14.1,252,208,1212,13,0.4,11,2,5500,10,0.3,9,1,9000,8,0.2,4,4,1000,1340,15,1135,205,5537,61,1.9,46,15,3067,661,20.3,598,63,9492,185,5.7,182,3,60667,396,12.2,294,102,2882
516100,Madurai U.A .,Madurai,1085914,94035,229013,4.7,555776,530138,1048,133601,68794,64807,1062,64089,5.9,32814,31275,1049,5164,0.5,2683,2481,1081,783628,82.3,436022,347606,1254,343166,31.6,288645,54521,5294,7656,0.7,719,6937,104,735092,67.7,266412,468680,568,19641,5.7,14627,5014,2917,120934,35.2,101170,19764,5119,202906,59.1,173060,29846,5798,5665,1.7,4900,765,6405,12023,3.5,8053,3970,2028,1638,0.5,1462,176,8307,315,0.1,212,103,2058,8946,2.6,5350,3596,1488,92772,8.5,78549,14223,5523,18901,5.5,17059,1842,9261,100598,29.3,92516,8082,11447,31841,9.3,30837,1004,30714,70467,20.5,49707,20760,2394
517005,Aruppukkottai,Kamarajar,78976,25088,17379,4.5,39861,39115,1019,8693,4461,4232,1054,4356,5.5,2127,2229,954,33,0,19,14,1357,56237,80,31695,24542,1291,35389,44.8,22519,12870,1750,1189,1.5,72,1117,64,42398,53.7,17270,25128,687,2855,8.1,1401,1454,964,19584,55.3,10094,9490,1064,12978,36.7,11042,1936,5704,629,1.8,447,182,2456,2078,5.9,823,1255,656,120,0.3,113,7,16143,28,0.1,18,10,1800,10876,30.7,4123,6753,611,7863,10,5257,2606,2017,817,2.3,696,121,5752,6624,18.7,6172,452,13655,1494,4.2,1426,68,20971,4860,13.7,3444,1416,2432
517003,Rosalpatti,Kamarajar,15957,33736,3510,4.5,8536,7421,1150,2241,1175,1066,1102,2517,15.8,1271,1246,1020,57,0.4,31,26,1192,9865,71.9,5741,4124,1392,5435,34.1,4093,1342,3050,417,2.6,10,407,25,10105,63.3,4433,5672,782,607,11.2,402,205,1961,2210,40.7,1404,806,1742,2618,48.2,2287,331,6909,172,3.2,141,31,4548,400,7.4,230,170,1353,35,0.6,31,4,7750,0,0,0,0,0,36,0.7,24,12,2000,1742,10.9,1019,723,1409,432,7.9,361,71,5085,933,17.2,833,100,8330,537,9.9,513,24,21375,1148,21.1,941,207,4546
517002,Virudunagar,Kamarajar,70971,107532,15583,4.6,35734,35237,1014,8672,4438,4234,1048,4397,6.2,2189,2208,991,209,0.3,99,110,900,53682,86.2,28982,24700,1173,23196,32.7,19721,3475,5675,456,0.6,31,425,73,47319,66.7,15982,31337,510,459,2,346,113,3062,7487,32.3,5986,1501,3988,15273,65.8,13412,1861,7207,166,0.7,153,13,11769,175,0.8,88,87,1011,95,0.4,82,13,6308,23,0.1,23,0,0,85,0.4,66,19,3474,6495,9.2,5087,1408,3613,884,3.8,810,74,10946,8995,38.8,8506,489,17395,2033,8.8,1890,143,13217,4245,18.3,3016,1229,2454
517011,Sattur,Kamarajar,29226,76308,6770,4.3,14642,14584,1004,3602,1866,1736,1075,1159,4,546,613,891,19,0.1,11,8,1375,19843,77.4,11240,8603,1307,11085,37.9,8048,3037,2650,1131,3.9,86,1045,82,17010,58.2,6508,10502,620,218,2,147,71,2070,5424,48.9,3105,2319,1339,5447,49.1,4800,647,7419,158,1.4,97,61,1590,36,0.3,26,10,2600,20,0.2,20,0,0,4,0,4,0,0,54,0.5,26,28,929,5090,17.4,2811,2279,1233,276,2.5,264,12,22000,2813,25.4,2682,131,20473,786,7.1,771,15,51400,1848,16.7,1347,501,2689
517009,Viswanatham,Kamarajar,14899,158500,3880,3.8,7347,7552,973,2181,1114,1067,1044,2438,16.4,1197,1241,965,0,0,0,0,0,6797,53.4,4307,2490,1730,8235,55.3,4681,3554,1317,121,0.8,0,121,0,6543,43.9,2666,3877,688,737,8.9,447,290,1541,6527,79.3,3361,3166,1062,971,11.8,873,98,8908,120,1.5,79,41,1927,595,7.2,348,247,1409,22,0.3,20,2,10000,0,0,0,0,0,13,0.2,10,3,3333,6308,42.3,3156,3152,1001,206,2.5,195,11,17727,553,6.7,495,58,8534,174,2.1,173,1,173000,244,3,205,39,5256
517008,Pallapatti,Kamarajar,18991,22826,4813,3.9,9490,9501,999,2970,1532,1438,1065,2329,12.3,1148,1181,972,7,0,6,1,6000,10270,64.1,6147,4123,1491,9047,47.6,5829,3218,1811,293,1.5,3,290,10,9651,50.8,3658,5993,610,494,5.5,399,95,4200,6762,74.7,3786,2976,1272,1795,19.8,1647,148,11128,192,2.1,177,15,11800,273,3,196,77,2545,25,0.3,23,2,11500,4,0,3,1,3000,226,2.5,6,220,27,6183,32.6,3446,2737,1259,349,3.9,331,18,18389,865,9.6,826,39,21179,264,2.9,264,0,0,666,7.4,557,109,5110
517007,Anaiyur,Kamarajar,17659,19819,4469,4,8915,8744,1020,2662,1336,1326,1008,1594,9,804,790,1018,10,0.1,5,5,1000,10193,68,6029,4164,1448,8350,47.3,5387,2963,1818,101,0.6,28,73,384,9208,52.1,3500,5708,613,772,9.2,421,351,1199,5513,66,3247,2266,1433,2066,24.7,1720,346,4971,246,2.9,157,89,1764,468,5.6,227,241,942,57,0.7,36,21,1714,1,0,1,0,0,67,0.8,39,28,1393,5072,28.7,2868,2204,1301,373,4.5,339,34,9971,773,9.3,699,74,9446,168,2,161,7,23000,1125,13.5,860,265,3245
517001,Srivilliputtur,Kamarajar,68644,120007,16352,4.2,34667,33977,1020,8258,4346,3912,1111,2837,4.1,1474,1363,1081,503,0.7,242,261,927,42643,70.6,25046,17597,1423,27631,40.3,18604,9027,2061,429,0.6,90,339,265,40584,59.1,15973,24611,649,6690,24.2,3933,2757,1427,10746,38.9,5885,4861,1211,10203,36.9,8794,1409,6241,1228,4.4,942,286,3294,5104,18.5,2713,2391,1135,350,1.3,270,80,3375,8,0,8,0,0,3019,10.9,1357,1662,816,6829,9.9,3726,3103,1201,890,3.2,794,96,8271,4988,18.1,4665,323,14443,699,2.5,682,17,40118,4516,16.3,3447,1069,3225
517013,Chatrapatti,Kamarajar,4363,6860,1296,3.4,2161,2202,981,469,256,213,1202,214,4.9,109,105,1038,0,0,0,0,0,2659,68.3,1614,1045,1544,2161,49.5,1353,808,1675,24,0.6,5,19,263,2178,49.9,803,1375,584,369,17.1,188,181,1039,1488,68.9,894,594,1505,304,14.1,271,33,8212,65,3,46,19,2421,301,13.9,139,162,858,3,0.1,3,0,0,0,0,0,0,0,788,36.5,315,473,666,676,15.5,557,119,4681,24,1.1,22,2,11000,191,8.8,177,14,12643,6,0.3,5,1,5000,107,5,89,18,4944
517016,Rajapalayam,Kamarajar,114202,100530,28304,4,57943,56259,1030,14087,7261,6826,1064,14907,13.1,7438,7469,996,862,0.8,409,453,903,73473,73.4,42436,31037,1367,42920,37.6,33735,9185,3673,1315,1.2,102,1213,84,69967,61.3,24106,45861,526,11122,25.9,7524,3598,2091,16991,39.6,13029,3962,3288,14844,34.6,13218,1626,8129,2444,5.7,2252,192,11729,8438,19.7,5050,3388,1491,203,0.5,186,17,10941,37,0.1,36,1,36000,2086,4.9,931,1155,806,12717,11.1,9992,2725,3667,2151,5,2070,81,25556,8273,19.3,7904,369,21420,1737,4,1718,19,90421,4834,11.3,3596,1238,2905
517015,Chettiarpatti,Kamarajar,11497,20241,2891,4,5807,5690,1021,1462,775,687,1128,1408,12.2,683,725,942,0,0,0,0,0,6927,69,4175,2752,1517,5390,46.9,3430,1960,1750,235,2,3,232,13,5872,51.1,2374,3498,679,1309,24.3,699,610,1146,2662,49.4,1546,1116,1385,1419,26.3,1185,234,5064,209,3.9,172,37,4649,1094,20.3,524,570,919,6,0.1,3,3,1000,0,0,0,0,0,433,8,123,310,397,2078,18.1,1275,803,1588,151,2.8,148,3,49333,799,14.8,741,58,12776,55,1,54,1,54000,565,10.5,390,175,2229
517014,Dalavoipuram,Kamarajar,5485,8311,1331,4.1,2770,2715,1020,698,331,367,902,1006,18.3,495,511,969,0,0,0,0,0,3699,77.3,2202,1497,1471,2407,43.9,1685,722,2334,84,1.5,4,80,50,2994,54.6,1081,1913,565,874,36.3,397,477,832,622,25.8,498,124,4016,911,37.8,790,121,6529,352,14.6,190,162,1173,517,21.5,204,313,652,5,0.2,3,2,1500,0,0,0,0,0,33,1.4,5,28,179,567,10.3,475,92,5163,22,0.9,18,4,4500,590,24.5,585,5,117000,36,1.5,36,0,0,285,11.8,169,116,1457
517012,Elayirampannai,Kamarajar,5937,10775,1483,4,2937,3000,979,719,382,337,1134,172,2.9,89,83,1072,0,0,0,0,0,3945,75.6,2191,1754,1249,3003,50.6,1686,1317,1280,15,0.3,2,13,154,2919,49.2,1249,1670,748,594,19.8,382,212,1802,1803,60,792,1011,783,608,20.2,514,94,5468,108,3.6,92,16,5750,476,15.9,281,195,1441,8,0.3,7,1,7000,2,0.1,2,0,0,20,0.7,2,18,111,1504,25.3,512,992,516,277,9.2,276,1,276000,323,10.8,312,11,28364,26,0.9,26,0,0,259,8.6,176,83,2120
517010,Alangulam,Kamarajar,6126,8135,1336,4.6,3160,2966,1065,709,374,335,1116,1143,18.7,573,570,1005,0,0,0,0,0,4405,81.3,2524,1881,1342,1856,30.3,1537,319,4818,42,0.7,0,42,0,4228,69,1623,2605,623,501,27,306,195,1569,962,51.8,919,43,21372,393,21.2,312,81,3852,110,5.9,96,14,6857,387,20.9,206,181,1138,4,0.2,4,0,0,0,0,0,0,0,4,0.2,2,2,1000,923,15.1,882,41,21512,35,1.9,35,0,0,137,7.4,124,13,9538,42,2.3,42,0,0,214,11.5,146,68,2147
518005,Kilakkarai,Ramanathapuram,29928,11003,5113,5.9,14555,15373,947,4042,2068,1974,1048,1109,3.7,564,545,1035,0,0,0,0,0,21328,82.4,11265,10063,1119,7251,24.2,6663,588,11332,198,0.7,5,193,26,22479,75.1,7887,14592,541,1457,20.1,1433,24,59708,1089,15,946,143,6615,4706,64.9,4285,421,10178,569,7.8,562,7,80286,341,4.7,334,7,47714,546,7.5,536,10,53600,1,0,1,0,0,134,1.8,38,96,396,472,1.6,461,11,41909,482,6.6,446,36,12389,3342,46.1,3301,41,80512,245,3.4,244,1,244000,1119,15.4,740,379,1953
518004,Ramanathapuram,Ramanathapuram,52879,89778,10242,5.2,26782,26097,1026,7108,3648,3460,1054,3214,6.1,1563,1651,947,562,1.1,279,283,986,39115,85.5,21367,17748,1204,14773,27.9,13107,1666,7867,634,1.2,54,580,93,37472,70.9,13621,23851,571,779,5.3,708,71,9972,2760,18.7,2612,148,17649,11234,76,9787,1447,6764,577,3.9,511,66,7742,113,0.8,109,4,27250,89,0.6,88,1,88000,0,0,0,0,0,171,1.2,123,48,2563,1782,3.4,1739,43,40442,807,5.5,750,57,13158,5288,35.8,5119,169,30290,1457,9.9,1437,20,71850,4489,30.4,3231,1258,2568
518006,Mandapam,Ramanathapuram,19935,9421,4173,4.8,10116,9819,1030,3436,1744,1692,1031,1298,6.5,666,632,1054,15,0.1,8,7,1143,11997,72.7,6743,5254,1283,4047,20.3,3677,370,9938,35,0.2,2,33,61,15853,79.5,6437,9416,684,1541,38.1,1524,17,89647,361,8.9,295,66,4470,2145,53,1858,287,6474,37,0.9,33,4,8250,18,0.4,12,6,2000,1486,36.7,1479,7,211286,0,0,0,0,0,79,2,49,30,1633,204,1,186,18,10333,78,1.9,60,18,3333,808,20,698,110,6345,318,7.9,312,6,52000,1019,25.2,848,171,4959
518001,Paramakkudi,Ramanathapuram,72321,55632,14981,4.8,36580,35741,1023,9583,4835,4748,1018,7305,10.1,3724,3581,1040,402,0.6,213,189,1127,48903,77.9,28038,20865,1344,22371,30.9,19065,3306,5767,1381,1.9,33,1348,24,48569,67.2,17482,31087,562,2373,10.6,1940,433,4480,8700,38.9,6882,1818,3785,11299,50.5,10244,1055,9710,1619,7.2,1420,199,7136,671,3,443,228,1943,82,0.4,76,6,12667,1,0,1,0,0,5609,25.1,4037,1572,2568,2321,3.2,2145,176,12188,769,3.4,699,70,9986,5825,26,5612,213,26347,1145,5.1,1138,7,162571,4329,19.4,3494,835,4184
518003,Mudukulattur,Ramanathapuram,10397,4568,2149,4.8,5246,5151,1018,1552,805,747,1078,1473,14.2,748,725,1032,0,0,0,0,0,6793,76.8,3846,2947,1305,2998,28.8,2384,614,3883,266,2.6,91,175,520,7133,68.6,2771,4362,635,1343,44.8,927,416,2228,267,8.9,255,12,21250,1388,46.3,1202,186,6462,701,23.4,556,145,3834,636,21.2,365,271,1347,6,0.2,6,0,0,0,0,0,0,0,16,0.5,8,8,1000,183,1.8,179,4,44750,68,2.3,68,0,0,531,17.7,515,16,32188,112,3.7,110,2,55000,745,24.8,577,168,3435
518002,Kamudi,Ramanathapuram,12367,4222,2541,4.9,5900,6467,912,1711,872,839,1039,1951,15.8,920,1031,892,0,0,0,0,0,8143,76.4,4273,3870,1104,3627,29.3,2944,683,4310,247,2,33,214,154,8493,68.7,2923,5570,525,1207,33.3,906,301,3010,552,15.2,462,90,5133,1868,51.5,1576,292,5397,349,9.6,291,58,5017,818,22.6,585,233,2511,40,1.1,30,10,3000,0,0,0,0,0,184,5.1,113,71,1592,301,2.4,284,17,16706,67,1.8,65,2,32500,910,25.1,891,19,46895,89,2.5,87,2,43500,869,24,598,271,2207
518007,Rameswaram,Ramanathapuram,32721,6249,6672,4.9,17019,15702,1084,5594,2942,2652,1109,1533,4.7,786,747,1052,107,0.3,54,53,1019,19455,71.7,11390,8065,1412,9829,30,8912,917,9719,369,1.1,25,344,73,22523,68.8,8082,14441,560,2978,30.3,2796,182,15363,1213,12.3,1037,176,5892,5639,57.4,5080,559,9088,33,0.3,32,1,32000,10,0.1,10,0,0,2934,29.9,2753,181,15210,1,0,1,0,0,70,0.7,7,63,111,691,2.1,600,91,6593,451,4.6,429,22,19500,2693,27.4,2444,249,9815,715,7.3,701,14,50071,2231,22.7,1935,296,6537
518100,Tondi U.A.,Ramanathapuram,19240,15541,3511,5.5,9252,9988,926,3381,1705,1676,1017,1941,10.1,962,979,983,0,0,0,0,0,10735,67.7,5890,4845,1216,5366,27.9,4676,690,6777,536,2.8,31,505,61,13338,69.3,4545,8793,517,2282,42.5,1927,355,5428,417,7.8,309,108,2861,2668,49.7,2441,227,10753,701,13.1,620,81,7654,548,10.2,281,267,1052,1032,19.2,1025,7,146429,1,0,1,0,0,80,1.5,12,68,176,242,1.3,209,33,6333,94,1.8,87,7,12429,2124,39.6,2030,94,21596,61,1.1,60,1,60000,483,9,351,132,2659
519005,Vilattikulam,Chidambaranar,10474,6383,2462,4.3,5316,5158,1031,1375,708,667,1061,1703,16.3,854,849,1006,26,0.2,16,10,1600,6367,70,3653,2714,1346,4031,38.5,2896,1135,2552,203,1.9,22,181,122,6240,59.6,2398,3842,624,1760,43.7,997,763,1307,575,14.3,409,166,2464,1696,42.1,1490,206,7233,346,8.6,256,90,2844,1396,34.6,728,668,1090,18,0.4,13,5,2600,0,0,0,0,0,81,2,27,54,500,404,3.9,294,110,2673,90,2.2,88,2,44000,756,18.8,734,22,33364,170,4.2,169,1,169000,770,19.1,587,183,3208
519001,Kovilpatti,Chidambaranar,78834,151313,18353,4.3,39229,39605,991,9715,4957,4758,1042,6098,7.7,3090,3008,1027,454,0.6,228,226,1009,52489,75.9,29389,23100,1272,29739,37.7,21421,8318,2575,1045,1.3,92,953,97,48050,61,17716,30334,584,1798,6,1417,381,3719,14890,50.1,8240,6650,1239,13065,43.9,11777,1288,9144,529,1.8,422,107,3944,1126,3.8,884,242,3653,129,0.4,98,31,3161,14,0,13,1,13000,1780,6,222,1558,142,11615,14.7,6540,5075,1289,1481,5,1465,16,91563,7070,23.8,6836,234,29214,1710,5.8,1677,33,50818,4285,14.4,3264,1021,3197
519003,Kalugumalai,Chidambaranar,13122,13683,3030,4.3,6523,6599,988,1566,815,751,1085,1467,11.2,752,715,1052,166,1.3,81,85,953,7486,64.8,4366,3120,1399,5774,44,3524,2250,1566,525,4,38,487,78,6823,52,2961,3862,767,1202,20.8,912,290,3145,3072,53.2,1273,1799,708,1541,26.7,1379,162,8512,319,5.5,288,31,9290,833,14.4,575,258,2229,9,0.2,9,0,0,41,0.7,40,1,40000,410,7.1,131,279,470,2492,19,973,1519,641,129,2.2,129,0,0,833,14.4,821,12,68417,130,2.3,130,0,0,578,10,428,150,2853
519004,Kayattar,Chidambaranar,8106,4187,1738,4.7,4030,4076,989,1066,566,500,1132,1145,14.1,555,590,941,0,0,0,0,0,4817,68.4,2767,2050,1350,3398,41.9,2154,1244,1732,207,2.6,24,183,131,4501,55.5,1852,2649,699,1663,48.9,927,736,1260,776,22.8,400,376,1064,960,28.3,828,132,6273,702,20.7,465,237,1962,916,27,426,490,869,44,1.3,35,9,3889,1,0,1,0,0,297,8.7,82,215,381,382,4.7,225,157,1433,96,2.8,92,4,23000,459,13.5,435,24,18125,70,2.1,69,1,69000,431,12.7,324,107,3028
519002,Ettaiyapuram,Chidambaranar,12167,5805,2871,4.2,5975,6192,965,1484,727,757,960,1173,9.6,594,579,1026,34,0.3,16,18,889,7466,69.9,4520,2946,1534,6172,50.7,3571,2601,1373,208,1.7,11,197,56,5787,47.6,2393,3394,705,1218,19.7,665,553,1203,3358,54.4,1479,1879,787,1596,25.9,1427,169,8444,180,2.9,123,57,2158,1005,16.3,514,491,1047,33,0.5,28,5,5600,0,0,0,0,0,795,12.9,225,570,395,2362,19.4,1055,1307,807,201,3.3,199,2,99500,840,13.6,813,27,30111,123,2,121,2,60500,633,10.3,493,140,3521
519008,Srivaikuntam,Chidambaranar,17459,18936,3948,4.4,8423,9036,932,2055,1016,1039,978,1918,11,914,1004,910,193,1.1,97,96,1010,12784,83,6720,6064,1108,5023,28.8,4080,943,4327,252,1.4,59,193,306,12184,69.8,4284,7900,542,1684,33.5,1416,268,5284,890,17.7,558,332,1681,2450,48.8,2107,343,6143,576,11.5,536,40,13400,1070,21.3,853,217,3931,37,0.7,26,11,2364,1,0,1,0,0,380,7.6,89,291,306,299,1.7,265,34,7794,210,4.2,203,7,29000,940,18.7,852,88,9682,333,6.6,327,6,54500,1177,23.4,928,249,3727
